                                                                                MagneticField                                                                   04.04.2511.32.4552  
Timestamp,MagnX,MagnY,MagnZ
1743758918.103,-34.51508331298828,11.659937858581543,-46.2061882019043
1743758918.103,-32.85023498535156,10.619593620300293,-43.17748260498047
1743758918.103,-33.198272705078125,14.384517669677734,-43.48905944824219
1743758918.181,-35.14622116088867,13.643118858337402,-44.58873748779297
1743758918.181,-35.05891799926758,11.781792640686035,-43.93796920776367
1743758918.181,-35.371028900146484,13.954358100891113,-43.9713134765625
1743758918.181,-33.93830490112305,11.064226150512695,-43.65211868286133
1743758918.26,-36.95920181274414,16.33098030090332,-45.081424713134766
1743758918.26,-35.28415298461914,11.81315803527832,-44.49164581298828
1743758918.26,-33.53493118286133,10.991580963134766,-43.94807052612305
1743758918.26,-35.399288177490234,13.948410034179688,-44.81329345703125
1743758918.339,-36.981998443603516,12.365767478942871,-44.66268539428711
1743758918.339,-37.88425827026367,11.17081356048584,-46.55069351196289
1743758918.339,-37.401248931884766,10.835148811340332,-45.63212966918945
1743758918.339,-37.28173065185547,12.941017150878906,-45.11944580078125
1743758918.418,-38.30943298339844,12.838790893554688,-46.11198425292969
1743758918.418,-38.81731414794922,11.84908390045166,-47.40550994873047
1743758918.418,-36.72169494628906,10.182296752929688,-46.172969818115234
1743758918.418,-36.865543365478516,11.550930976867676,-44.667720794677734
1743758918.497,-38.1180534362793,11.759943008422852,-45.0428352355957
1743758918.497,-37.55023956298828,11.922918319702148,-45.43830871582031
1743758918.497,-40.4821891784668,12.408631324768066,-46.59423828125
1743758918.497,-38.43880844116211,10.451066970825195,-48.0764274597168
1743758918.576,-37.80933380126953,10.9068021774292,-45.47650909423828
1743758918.576,-38.20372009277344,10.701556205749512,-46.07099533081055
1743758918.576,-37.71171951293945,10.088001251220703,-46.04286575317383
1743758918.576,-39.40189743041992,9.042303085327148,-46.777652740478516
1743758918.654,-38.109954833984375,10.441510200500488,-44.435489654541016
1743758918.654,-41.520633697509766,10.98400592803955,-47.540748596191406
1743758918.654,-38.443973541259766,9.68940544128418,-45.547874450683594
1743758918.654,-41.94580841064453,12.651983261108398,-47.1020393371582
1743758918.733,-40.474952697753906,10.530452728271484,-48.32908630371094
1743758918.733,-41.36693572998047,9.897228240966797,-47.594242095947266
1743758918.733,-39.226287841796875,10.880193710327148,-45.752105712890625
1743758918.733,-40.05362319946289,9.42123031616211,-46.56593322753906
1743758918.811,-41.46925735473633,10.715038299560547,-47.168216705322266
1743758918.811,-38.414825439453125,10.735896110534668,-46.203678131103516
1743758918.811,-39.355228424072266,8.772342681884766,-46.54545211791992
1743758918.811,-41.096778869628906,7.995614051818848,-47.652774810791016
1743758918.89,-39.89389419555664,9.655858039855957,-46.805782318115234
1743758918.89,-41.445709228515625,10.71999454498291,-46.4665641784668
1743758918.89,-40.77043151855469,10.346024513244629,-45.97663879394531
1743758918.89,-38.27964401245117,5.405023097991943,-46.869197845458984
1743758918.969,-38.24064636230469,6.733369827270508,-46.0732421875
1743758918.969,-40.58419418334961,8.986311912536621,-46.21891784667969
1743758918.969,-39.45241165161133,9.871017456054688,-44.80799865722656
1743758918.969,-39.91066360473633,7.0120530128479,-46.57339859008789
1743758919.047,-39.76156234741211,10.44428539276123,-45.5454216003418
1743758919.047,-43.06138610839844,9.130412101745605,-47.29826354980469
